message,label
Bhai kya raddi khana mila Thug liya.,complaint
Gajab bakwas raddi khana mila Thug liya.,complaint
Ye bahut hi damage khana mila !,complaint
Gajab bakwas late bheja hai Kutte bhi na khaye.,complaint
I'm the worst my latest buy Never shopping here again.,complaint
Completely pissed off about the support Please resolve.,complaint
Completely very disappointed by the horrible service It arrived shattered.,complaint
Sir yeh itna khatara bheja hai Kutte bhi na khaye.,complaint
Honestly the worst my latest buy Please resolve.,complaint
Completely the worst my latest buy Refund me.,complaint
Ek no. ka khatara khana mila Report karunga.,complaint
Ek no. ka khatara khana mila Report karunga.,complaint
This is unacceptable this delay !,complaint
Honestly very disappointed by the broken product It arrived shattered.,complaint
This is dreadful my latest buy Refund me.,complaint
Gajab bakwas raddi kaam hai Report karunga.,complaint
Honestly pissed off about the broken product Never shopping here again.,complaint
Ek no. ka faltu bheja hai Kutte bhi na khaye.,complaint
Honestly pissed off about that experience Refund me.,complaint
Ek no. ka faltu bheja hai !,complaint
Ye bahut hi kharaab khana mila Dimag kharab.,complaint
Sir yeh itna khatara khana mila Dimag kharab.,complaint
Honestly horrendous that experience Refund me.,complaint
I'm dreadful this delay It arrived shattered.,complaint
I'm the worst this delay Refund me.,complaint
This is unacceptable this delay !,complaint
Sir yeh itna khatara item tha Report karunga.,complaint
Honestly very disappointed by that experience Never shopping here again.,complaint
Ye bahut hi kharaab khana mila !,complaint
Bhai kya kharaab kaam hai Report karunga.,complaint
This is the worst this delay Never shopping here again.,complaint
Honestly unacceptable this delay Please resolve.,complaint
Ye bahut hi faltu kaam hai Report karunga.,complaint
Honestly the worst the broken product Extremely late.,complaint
Ek no. ka damage khana mila Dimag kharab.,complaint
Ye bahut hi late kaam hai Thug liya.,complaint
Gajab bakwas raddi khana mila !,complaint
So pissed off about this delay !,complaint
So pissed off about the broken product Refund me.,complaint
Honestly very disappointed by the support Please resolve.,complaint
I'm horrendous my latest buy Refund me.,complaint
Sir yeh itna khatara bheja hai Thug liya.,complaint
Honestly the worst this delay Never shopping here again.,complaint
Sir yeh itna damage bheja hai Thug liya.,complaint
Ye bahut hi kharaab kaam hai Dimag kharab.,complaint
Sir yeh itna faltu bheja hai Paisa do wapas.,complaint
So horrendous the broken product Extremely late.,complaint
Sir yeh itna damage khana mila Thug liya.,complaint
So dreadful the support Never shopping here again.,complaint
Completely very disappointed by that experience Extremely late.,complaint
Honestly the worst my latest buy !,complaint
This is the worst the horrible service Never shopping here again.,complaint
Bhai kya raddi kaam hai Dimag kharab.,complaint
This is very disappointed by my latest buy Refund me.,complaint
So unacceptable the support Never shopping here again.,complaint
Gajab bakwas damage khana mila Paisa do wapas.,complaint
This is unacceptable my latest buy Refund me.,complaint
Honestly unacceptable that experience Please resolve.,complaint
Honestly horrendous the horrible service It arrived shattered.,complaint
Gajab bakwas kharaab item tha Thug liya.,complaint
This is very disappointed by this delay Never shopping here again.,complaint
Gajab bakwas damage khana mila Kutte bhi na khaye.,complaint
I'm horrendous this delay !,complaint
So horrendous this delay Please resolve.,complaint
Honestly pissed off about the broken product Never shopping here again.,complaint
So the worst the horrible service Please resolve.,complaint
Gajab bakwas khatara item tha Thug liya.,complaint
Honestly the worst the support Refund me.,complaint
Ye bahut hi damage khana mila !,complaint
So unacceptable the horrible service Please resolve.,complaint
Gajab bakwas raddi khana mila Paisa do wapas.,complaint
This is horrendous that experience It arrived shattered.,complaint
So very disappointed by the broken product It arrived shattered.,complaint
Ye bahut hi kharaab khana mila Paisa do wapas.,complaint
So dreadful my latest buy Extremely late.,complaint
Completely unacceptable the horrible service Please resolve.,complaint
This is very disappointed by that experience !,complaint
Bhai kya kharaab khana mila Report karunga.,complaint
Ek no. ka damage item tha Report karunga.,complaint
Sir yeh itna khatara khana mila Paisa do wapas.,complaint
Bhai kya raddi bheja hai Kutte bhi na khaye.,complaint
Honestly the worst the horrible service Extremely late.,complaint
Honestly dreadful my latest buy Extremely late.,complaint
This is pissed off about that experience Never shopping here again.,complaint
This is horrendous my latest buy Refund me.,complaint
Gajab bakwas late item tha Paisa do wapas.,complaint
Gajab bakwas late kaam hai !,complaint
This is the worst this delay Refund me.,complaint
I'm unacceptable my latest buy Never shopping here again.,complaint
Completely the worst the horrible service Extremely late.,complaint
Completely dreadful my latest buy Refund me.,complaint
Ye bahut hi faltu kaam hai Dimag kharab.,complaint
Honestly dreadful my latest buy It arrived shattered.,complaint
Bhai kya damage kaam hai Paisa do wapas.,complaint
I'm pissed off about the broken product Refund me.,complaint
Honestly pissed off about the broken product Never shopping here again.,complaint
Sir yeh itna kharaab bheja hai Dimag kharab.,complaint
Completely the worst the broken product Extremely late.,complaint
This is dreadful my latest buy Never shopping here again.,complaint
Ye bahut hi kharaab item tha Paisa do wapas.,complaint
I'm dreadful this delay !,complaint
So horrendous my latest buy !,complaint
So horrendous this delay Never shopping here again.,complaint
Honestly dreadful this delay Refund me.,complaint
I'm very disappointed by the horrible service It arrived shattered.,complaint
Honestly horrendous the support !,complaint
Ek no. ka damage kaam hai !,complaint
Honestly horrendous the broken product Extremely late.,complaint
Bhai kya khatara bheja hai Report karunga.,complaint
I'm dreadful the horrible service Please resolve.,complaint
Ek no. ka raddi kaam hai Thug liya.,complaint
I'm pissed off about this delay !,complaint
I'm the worst that experience Refund me.,complaint
Ek no. ka damage khana mila Dimag kharab.,complaint
Ek no. ka kharaab kaam hai Report karunga.,complaint
Ye bahut hi faltu item tha !,complaint
Honestly the worst the support Extremely late.,complaint
This is the worst the support Please resolve.,complaint
Ek no. ka late item tha !,complaint
Honestly the worst the broken product It arrived shattered.,complaint
Honestly horrendous that experience It arrived shattered.,complaint
So unacceptable the support Please resolve.,complaint
I'm unacceptable that experience It arrived shattered.,complaint
Honestly pissed off about the support It arrived shattered.,complaint
Ye bahut hi kharaab item tha Report karunga.,complaint
Gajab bakwas late khana mila !,complaint
This is the worst the support Extremely late.,complaint
Bhai kya late khana mila Dimag kharab.,complaint
Ye bahut hi faltu khana mila Kutte bhi na khaye.,complaint
So pissed off about that experience Refund me.,complaint
Ye bahut hi khatara kaam hai Dimag kharab.,complaint
Completely pissed off about my latest buy Never shopping here again.,complaint
Ye bahut hi kharaab khana mila Thug liya.,complaint
I'm the worst my latest buy Please resolve.,complaint
This is horrendous my latest buy It arrived shattered.,complaint
Ek no. ka late item tha Report karunga.,complaint
Ek no. ka late kaam hai Thug liya.,complaint
Ye bahut hi khatara item tha Kutte bhi na khaye.,complaint
This is dreadful that experience !,complaint
Ye bahut hi raddi khana mila Paisa do wapas.,complaint
So very disappointed by the horrible service Extremely late.,complaint
Bhai kya raddi bheja hai Report karunga.,complaint
Ye bahut hi kharaab item tha Kutte bhi na khaye.,complaint
So dreadful that experience Refund me.,complaint
I'm pissed off about this delay !,complaint
I'm pissed off about that experience It arrived shattered.,complaint
Ye bahut hi khatara item tha Dimag kharab.,complaint
I'm the worst that experience !,complaint
I'm very disappointed by the support Refund me.,complaint
Ek no. ka raddi khana mila Thug liya.,complaint
So horrendous that experience Extremely late.,complaint
Gajab bakwas raddi khana mila Dimag kharab.,complaint
Ye bahut hi khatara bheja hai Kutte bhi na khaye.,complaint
Gajab bakwas late khana mila Thug liya.,complaint
Ye bahut hi damage khana mila Dimag kharab.,complaint
So dreadful that experience Refund me.,complaint
Gajab bakwas kharaab item tha !,complaint
I'm dreadful the broken product !,complaint
I'm the worst this delay Extremely late.,complaint
Ye bahut hi late bheja hai !,complaint
I'm the worst my latest buy !,complaint
I'm horrendous that experience It arrived shattered.,complaint
Honestly the worst that experience Extremely late.,complaint
Completely pissed off about the support It arrived shattered.,complaint
I'm very disappointed by this delay Never shopping here again.,complaint
Ek no. ka late item tha Dimag kharab.,complaint
So pissed off about my latest buy Refund me.,complaint
So the worst the broken product !,complaint
Ek no. ka kharaab kaam hai !,complaint
Gajab bakwas late khana mila Paisa do wapas.,complaint
This is the worst my latest buy It arrived shattered.,complaint
Bhai kya damage kaam hai Paisa do wapas.,complaint
I'm the worst that experience Never shopping here again.,complaint
Gajab bakwas kharaab kaam hai Thug liya.,complaint
Ek no. ka kharaab bheja hai !,complaint
Bhai kya damage kaam hai Paisa do wapas.,complaint
Honestly very disappointed by that experience !,complaint
I'm the worst this delay Please resolve.,complaint
I'm horrendous the support !,complaint
Completely dreadful that experience Refund me.,complaint
Honestly dreadful my latest buy It arrived shattered.,complaint
This is unacceptable my latest buy It arrived shattered.,complaint
Sir yeh itna raddi kaam hai Dimag kharab.,complaint
Completely the worst that experience Please resolve.,complaint
Bhai kya kharaab kaam hai Paisa do wapas.,complaint
