Message,Label
sasta sugar milega,Inquiry
accha wala chawal milega?,Inquiry
biscuit kitne ka hai? bhaiya,Inquiry
kal ka namak milega?,Inquiry
sasta milk milega? fast,Inquiry
salt ka stock kab aayega,Inquiry
price of maggi,Inquiry
fresh chawal aaya kya?,Inquiry
biscuits hai kya dukan par urgent,Inquiry
fresh soap aaya kya,Inquiry
price of maggi bhai,Inquiry
fresh flour milega,Inquiry
do you accept gpay? fast,Inquiry
rate kya chal raha hai sugar ka? bhaiya,Inquiry
fresh milk aaya kya? please,Inquiry
price of bread fast,Inquiry
milk ka stock kab aayega? fast,Inquiry
is shampoo available? jaldi,Inquiry
fresh kurkure milega?,Inquiry
fresh chawal aaya kya,Inquiry
branded doodh milega?,Inquiry
kurkure brand wala hai ya local jaldi,Inquiry
stock mein hai paneer please,Inquiry
kurkure kitne ka hai? bhai,Inquiry
stock mein hai tel?,Inquiry
shampoo kitne ka hai?,Inquiry
price of biscuit urgent,Inquiry
fresh bread aaya kya? fast,Inquiry
is sabun available jaldi,Inquiry
rate kya chal raha hai flour ka? urgent,Inquiry
is salt available urgent,Inquiry
biscuits ka stock kab aayega fast,Inquiry
biscuits kitne ka hai,Inquiry
milk kitne ka hai urgent,Inquiry
fresh namak milega,Inquiry
sabun brand wala hai ya local,Inquiry
soap ka stock kab aayega? please,Inquiry
rate kya chal raha hai aata ka? please,Inquiry
rate kya chal raha hai sugar ka?,Inquiry
is bread available please,Inquiry
Is doodh available?,Inquiry
accha wala flour milega,Inquiry
stock mein hai salt please,Inquiry
accha wala oil milega?,Inquiry
naya bread milega,Inquiry
shampoo ka stock kab aayega jaldi,Inquiry
salt brand wala hai ya local,Inquiry
fresh namak aaya kya fast,Inquiry
local chini milega?,Inquiry
naya paneer milega,Inquiry
is oil available jaldi,Inquiry
is oil available? bhaiya,Inquiry
aaj ka biscuits milega?,Inquiry
Sugar brand wala hai ya local bhaiya,Inquiry
biscuits ka stock kab aayega? bhaiya,Inquiry
butter kitne ka hai? jaldi,Inquiry
fresh paneer aaya kya? jaldi,Inquiry
aata hai kya dukan par fast,Inquiry
local doodh milega? urgent,Inquiry
naya sugar milega? bhai,Inquiry
rate kya chal raha hai salt ka fast,Inquiry
bread hai kya dukan par,Inquiry
sasta flour milega?,Inquiry
shampoo ka stock kab aayega? jaldi,Inquiry
rate kya chal raha hai soap ka? please,Inquiry
is tel available? jaldi,Inquiry
price of shampoo fast,Inquiry
biscuit kitne ka hai,Inquiry
chawal hai kya dukan par bhai,Inquiry
price of milk fast,Inquiry
rate kya chal raha hai salt ka? urgent,Inquiry
chawal brand wala hai ya local? bhaiya,Inquiry
namak ka stock kab aayega bhai,Inquiry
milk hai kya dukan par urgent,Inquiry
is butter available,Inquiry
is milk available urgent,Inquiry
cash on delivery hai fast,Inquiry
sugar brand wala hai ya local? please,Inquiry
Chawal kitne ka hai jaldi,Inquiry
namak kitne ka hai bhaiya,Inquiry
biscuits ka stock kab aayega,Inquiry
kurkure brand wala hai ya local,Inquiry
price of soap,Inquiry
stock mein hai sugar urgent,Inquiry
aata kitne ka hai? please,Inquiry
kal ka rice milega?,Inquiry
local aata milega?,Inquiry
naya salt milega?,Inquiry
stock mein hai tel jaldi,Inquiry
maggi kitne ka hai? jaldi,Inquiry
chawal ka stock kab aayega bhaiya,Inquiry
stock mein hai doodh urgent,Inquiry
stock mein hai shampoo? jaldi,Inquiry
is tel available? urgent,Inquiry
oil ka stock kab aayega? jaldi,Inquiry
fresh doodh milega,Inquiry
fresh chips aaya kya? bhaiya,Inquiry
aaj ka bread milega?,Inquiry
chawal brand wala hai ya local bhai,Inquiry
soap ka stock kab aayega,Inquiry
price of rice bhai,Inquiry
accha wala milk milega?,Inquiry
koi discount milega kya? urgent,Inquiry
rate kya chal raha hai aata ka urgent,Inquiry
local chawal milega?,Inquiry
maggi hai kya dukan par bhaiya,Inquiry
branded rice milega,Inquiry
accha wala maggi milega,Inquiry
Naya biscuits milega,Inquiry
rate kya chal raha hai rice ka? please,Inquiry
Stock mein hai maggi,Inquiry
rice ka stock kab aayega bhai,Inquiry
do you accept gpay jaldi,Inquiry
fresh biscuits aaya kya?,Inquiry
price of aata urgent,Inquiry
stock mein hai chini?,Inquiry
branded paneer milega,Inquiry
sasta maggi milega,Inquiry
shampoo brand wala hai ya local?,Inquiry
stock mein hai salt? bhai,Inquiry
stock mein hai namak bhai,Inquiry
chini ka stock kab aayega,Inquiry
chips brand wala hai ya local? jaldi,Inquiry
stock mein hai maggi urgent,Inquiry
naya sabun milega,Inquiry
chips hai kya dukan par bhai,Inquiry
kal ka shampoo milega?,Inquiry
cash on delivery hai? jaldi,Inquiry
sugar brand wala hai ya local jaldi,Inquiry
rice hai kya dukan par bhai,Inquiry
accha wala shampoo milega bhaiya,Inquiry
tel ka stock kab aayega? please,Inquiry
chawal ka stock kab aayega bhai,Inquiry
soap hai kya dukan par fast,Inquiry
kal ka aata milega urgent,Inquiry
aata brand wala hai ya local? jaldi,Inquiry
fresh namak aaya kya bhai,Inquiry
stock mein hai shampoo? bhai,Inquiry
stock mein hai maggi? fast,Inquiry
is chips available fast,Inquiry
fresh biscuits aaya kya fast,Inquiry
Rate kya chal raha hai biscuit ka? urgent,Inquiry
accha wala chini milega?,Inquiry
flour hai kya dukan par fast,Inquiry
salt hai kya dukan par bhaiya,Inquiry
rate kya chal raha hai shampoo ka? bhai,Inquiry
local bread milega?,Inquiry
flour ka stock kab aayega?,Inquiry
flour kitne ka hai please,Inquiry
branded biscuit milega?,Inquiry
kal ka chini milega,Inquiry
sasta chips milega?,Inquiry
salt brand wala hai ya local bhaiya,Inquiry
stock mein hai rice? bhai,Inquiry
aaj ka soap milega?,Inquiry
naya sugar milega,Inquiry
paneer ka stock kab aayega? fast,Inquiry
is butter available? bhai,Inquiry
fresh biscuits aaya kya urgent,Inquiry
kal ka salt milega,Inquiry
rate kya chal raha hai chips ka jaldi,Inquiry
fresh sugar aaya kya jaldi,Inquiry
aaj ka doodh milega?,Inquiry
kurkure kitne ka hai? please,Inquiry
Stock mein hai biscuit? bhai,Inquiry
sabun brand wala hai ya local?,Inquiry
aaj ka milk milega? urgent,Inquiry
fresh flour aaya kya urgent,Inquiry
is salt available?,Inquiry
doodh ka stock kab aayega jaldi,Inquiry
biscuit hai kya dukan par jaldi,Inquiry
kal ka bread milega?,Inquiry
flour kitne ka hai bhaiya,Inquiry
stock mein hai rice urgent,Inquiry
is chawal available? bhai,Inquiry
fresh flour milega?,Inquiry
branded shampoo milega?,Inquiry
local butter milega,Inquiry
bread hai kya dukan par urgent,Inquiry
is paneer available? please,Inquiry
flour ka stock kab aayega? bhaiya,Inquiry
stock mein hai aata? bhai,Inquiry
Stock mein hai butter?,Inquiry
fresh milk aaya kya? fast,Inquiry
price of shampoo bhai,Inquiry
is salt available? bhai,Inquiry
doodh brand wala hai ya local fast,Inquiry
sabun ka stock kab aayega? please,Inquiry
is rice available? urgent,Inquiry
fresh maggi milega?,Inquiry
is sabun available? please,Inquiry
namak ka stock kab aayega? bhaiya,Inquiry
local biscuit milega,Inquiry
salt ka stock kab aayega? bhaiya,Inquiry
naya bread milega urgent,Inquiry
is bread available? jaldi,Inquiry
fresh bread aaya kya?,Inquiry
chawal brand wala hai ya local? please,Inquiry
accha wala soap milega,Inquiry
fresh oil milega?,Inquiry
doodh kitne ka hai? urgent,Inquiry
biscuits brand wala hai ya local bhaiya,Inquiry
paneer ka stock kab aayega,Inquiry
branded salt milega?,Inquiry
stock mein hai aata? please,Inquiry
sasta shampoo milega,Inquiry
stock mein hai kurkure? bhai,Inquiry
rate kya chal raha hai sabun ka? please,Inquiry
fresh sabun milega?,Inquiry
rate kya chal raha hai sabun ka bhaiya,Inquiry
aaj ka aata milega?,Inquiry
salt kitne ka hai bhai,Inquiry
price of milk urgent,Inquiry
branded chips milega,Inquiry
sugar ka stock kab aayega?,Inquiry
stock mein hai aata?,Inquiry
kab deliver hoga?,Logistics
delay kyu horaha hai,Logistics
hi order kahan hai,Logistics
mera order kab aayega,Logistics
guard ke paas rakh dena,Logistics
delivery boy ka number do,Logistics
please deliver fast,Logistics
can you change address to ghar pe?,Logistics
jaldi bhej do please,Logistics
bhaiya raste mein hai kya delivery wala?,Logistics
location bhej do,Logistics
order shipped hua kya? jaldi,Logistics
ghar pe bhej dena,Logistics
hello order kahan hai?,Logistics
mera order kab aayega?,Logistics
order kahan hai,Logistics
track link kaam nahi kar raha bhai,Logistics
track link kaam nahi kar raha please,Logistics
can you change address to shop pe,Logistics
please deliver fast please,Logistics
bhaiya gate par bhej dena,Logistics
call when you reach,Logistics
kahan tak pocha order?,Logistics
track link kaam nahi kar raha,Logistics
delivery boy ka number do bhaiya,Logistics
late kyun hai,Logistics
call when you reach bhai,Logistics
please deliver morning,Logistics
kahan tak pocha order,Logistics
please deliver abhi,Logistics
late kyun hai? jaldi,Logistics
ji order kahan hai?,Logistics
hello gate par bhej dena,Logistics
bhaiya order kahan hai?,Logistics
order shipped hua kya?,Logistics
delay kyu horaha hai bhaiya,Logistics
hey office bhej dena,Logistics
can you change address to sector 15,Logistics
kahan tak pocha order? urgent,Logistics
late kyun hai?,Logistics
kab deliver hoga,Logistics
order shipped hua kya,Logistics
ji order kahan hai jaldi,Logistics
namaste order kahan hai,Logistics
namaste order kahan hai?,Logistics
can you change address to building 7,Logistics
bhaiya ghar pe bhej dena,Logistics
guard ke paas rakh dena please,Logistics
hey guard ko bhej dena,Logistics
location bhej do jaldi,Logistics
otp kya hai delivery ka? fast,Logistics
otp kya hai delivery ka,Logistics
can you change address to guard ko please,Logistics
sir market bhej dena urgent,Logistics
track link kaam nahi kar raha bhaiya,Logistics
please deliver 10 min mein,Logistics
jaldi bhej do please please,Logistics
call when you reach please,Logistics
please deliver kal,Logistics
jaldi bhej do please urgent,Logistics
bhaiya raste mein hai kya delivery wala,Logistics
hey ghar pe bhej dena,Logistics
kahan tak pocha order fast,Logistics
call when you reach fast,Logistics
order kahan hai?,Logistics
can you change address to gate par?,Logistics
please deliver evening,Logistics
ji order kahan hai,Logistics
sir order kahan hai?,Logistics
listen order kahan hai,Logistics
kab deliver hoga bhai,Logistics
otp kya hai delivery ka bhai,Logistics
madam ghar pe bhej dena,Logistics
bhaiya building 7 bhej dena,Logistics
listen order kahan hai jaldi,Logistics
late kyun hai please,Logistics
jaldi bhej do please bhaiya,Logistics
please deliver fast bhai,Logistics
delay kyu horaha hai urgent,Logistics
guard ke paas rakh dena bhai,Logistics
call when you reach jaldi,Logistics
please deliver fast jaldi,Logistics
hi order kahan hai? bhaiya,Logistics
hey order kahan hai,Logistics
mera order kab aayega bhaiya,Logistics
can you change address to building 7 fast,Logistics
kab deliver hoga? please,Logistics
hello shop pe bhej dena,Logistics
guard ke paas rakh dena fast,Logistics
otp kya hai delivery ka jaldi,Logistics
can you change address to gate par,Logistics
bhaiya raste mein hai kya delivery wala? fast,Logistics
can you change address to guard ko? urgent,Logistics
mera order kab aayega fast,Logistics
can you change address to office please,Logistics
ji building 7 bhej dena,Logistics
bhaiya raste mein hai kya delivery wala? please,Logistics
bhaiya raste mein hai kya delivery wala? bhaiya,Logistics
please deliver aaj,Logistics
ji shop pe bhej dena,Logistics
late kyun hai? bhaiya,Logistics
namaste office bhej dena please,Logistics
hey civil lines bhej dena,Logistics
bhai ghar pe bhej dena,Logistics
please deliver abhi bhaiya,Logistics
location bhej do bhai,Logistics
kab deliver hoga urgent,Logistics
bhaiya raste mein hai kya delivery wala? bhai,Logistics
shop pe bhej dena jaldi,Logistics
otp kya hai delivery ka please,Logistics
ji market bhej dena fast,Logistics
bhai order kahan hai,Logistics
listen building 7 bhej dena,Logistics
ji gate par bhej dena please,Logistics
late kyun hai bhai,Logistics
can you change address to civil lines,Logistics
office bhej dena,Logistics
bhai order kahan hai?,Logistics
guard ke paas rakh dena urgent,Logistics
delay kyu horaha hai jaldi,Logistics
sir sector 15 bhej dena,Logistics
please deliver fast bhaiya,Logistics
sector 15 bhej dena,Logistics
otp kya hai delivery ka? please,Logistics
delivery boy ka number do jaldi,Logistics
late kyun hai? please,Logistics
ji gate par bhej dena urgent,Logistics
otp kya hai delivery ka? bhaiya,Logistics
order shipped hua kya jaldi,Logistics
mera order kab aayega? urgent,Logistics
guard ke paas rakh dena jaldi,Logistics
please deliver urgent,Logistics
kahan tak pocha order jaldi,Logistics
sir order kahan hai please,Logistics
track link kaam nahi kar raha urgent,Logistics
jaldi bhej do please bhai,Logistics
call when you reach urgent,Logistics
kahan tak pocha order? jaldi,Logistics
can you change address to guard ko?,Logistics
please deliver jaldi,Logistics
madam order kahan hai?,Logistics
kahan tak pocha order? please,Logistics
can you change address to ghar pe,Logistics
kahan tak pocha order urgent,Logistics
sir guard ko bhej dena,Logistics
bhaiya order kahan hai,Logistics
madam order kahan hai? bhaiya,Logistics
kahan tak pocha order bhaiya,Logistics
please deliver 10 min mein urgent,Logistics
location bhej do bhaiya,Logistics
order shipped hua kya? please,Logistics
delivery boy ka number do please,Logistics
track link kaam nahi kar raha fast,Logistics
please deliver fast fast,Logistics
late kyun hai bhaiya,Logistics
order shipped hua kya? urgent,Logistics
bhai order kahan hai? please,Logistics
can you change address to guard ko,Logistics
listen market bhej dena,Logistics
please deliver urgent bhai,Logistics
can you change address to civil lines please,Logistics
madam office bhej dena,Logistics
ji guard ko bhej dena,Logistics
delivery boy ka number do fast,Logistics
hi guard ko bhej dena,Logistics
mera order kab aayega? please,Logistics
jaldi bhej do please fast,Logistics
bhaiya raste mein hai kya delivery wala? urgent,Logistics
Order shipped hua kya please,Logistics
mera order kab aayega urgent,Logistics
bhaiya civil lines bhej dena,Logistics
can you change address to market?,Logistics
track link kaam nahi kar raha jaldi,Logistics
can you change address to office?,Logistics
delay kyu horaha hai bhai,Logistics
delay kyu horaha hai please,Logistics
kahan tak pocha order? bhai,Logistics
order kahan hai? bhaiya,Logistics
can you change address to sector 15?,Logistics
late kyun hai jaldi,Logistics
delay kyu horaha hai fast,Logistics
kahan tak pocha order? fast,Logistics
Hello sector 15 bhej dena,Logistics
madam civil lines bhej dena,Logistics
listen guard ko bhej dena,Logistics
location bhej do urgent,Logistics
madam guard ko bhej dena,Logistics
bhaiya raste mein hai kya delivery wala fast,Logistics
can you change address to shop pe?,Logistics
hello guard ko bhej dena,Logistics
Namaste order kahan hai fast,Logistics
Kab deliver hoga? bhai,Logistics
can you change address to market,Logistics
namaste guard ko bhej dena fast,Logistics
Kab deliver hoga? urgent,Logistics
can you change address to guard ko jaldi,Logistics
location bhej do please,Logistics
can you change address to shop pe bhai,Logistics
hey order kahan hai?,Logistics
bhaiya office bhej dena,Logistics
civil lines bhej dena bhai,Logistics
listen shop pe bhej dena,Logistics
can you change address to office,Logistics
can you change address to office bhai,Logistics
order kahan hai bhai,Logistics
can you change address to civil lines urgent,Logistics
Kahan tak pocha order bhai,Logistics
hello gate par bhej dena fast,Logistics
Hello market bhej dena,Logistics
bhaiya raste mein hai kya delivery wala? jaldi,Logistics
hey building 7 bhej dena,Logistics
jaldi bhej do please jaldi,Logistics
kahan tak pocha order? bhaiya,Logistics
guard ke paas rakh dena bhaiya,Logistics
can you change address to civil lines?,Logistics
please deliver morning jaldi,Logistics
hey order kahan hai urgent,Logistics
namaste gate par bhej dena,Logistics
ji office bhej dena,Logistics
bhai market bhej dena,Logistics
kab deliver hoga jaldi,Logistics
bhaiya raste mein hai kya delivery wala bhai,Logistics
order kahan hai? bhai,Logistics
late kyun hai? fast,Logistics
location bhej do fast,Logistics
kahan tak pocha order please,Logistics
ji sector 15 bhej dena,Logistics
Bhai gate par bhej dena,Logistics
building 7 bhej dena fast,Logistics
mera order kab aayega? jaldi,Logistics
can you change address to building 7?,Logistics
bhai ghar pe bhej dena urgent,Logistics
please deliver evening please,Logistics
kab deliver hoga? bhaiya,Logistics
bhaiya raste mein hai kya delivery wala bhaiya,Logistics
late kyun hai? bhai,Logistics
hi order kahan hai?,Logistics
namaste shop pe bhej dena,Logistics
please deliver jaldi fast,Logistics
madam order kahan hai,Logistics
bhaiya raste mein hai kya delivery wala urgent,Logistics
order shipped hua kya? fast,Logistics
shop pe bhej dena,Logistics
mera order kab aayega bhai,Logistics
please deliver aaj please,Logistics
hi building 7 bhej dena,Logistics
namaste office bhej dena,Logistics
can you change address to sector 15 please,Logistics
hi market bhej dena,Logistics
hello civil lines bhej dena urgent,Logistics
otp kya hai delivery ka? bhai,Logistics
hello building 7 bhej dena,Logistics
bhaiya sector 15 bhej dena,Logistics
ji civil lines bhej dena,Logistics
listen civil lines bhej dena please,Logistics
can you change address to office jaldi,Logistics
call when you reach bhaiya,Logistics
sir order kahan hai,Logistics
namaste ghar pe bhej dena jaldi,Logistics
hello order kahan hai? urgent,Logistics
can you change address to building 7? bhaiya,Logistics
bhaiya raste mein hai kya delivery wala jaldi,Logistics
order kahan hai urgent,Logistics
please deliver fast urgent,Logistics
madam order kahan hai urgent,Logistics
hello order kahan hai,Logistics
otp kya hai delivery ka? jaldi,Logistics
hi civil lines bhej dena,Logistics
market bhej dena,Logistics
hello office bhej dena,Logistics
madam shop pe bhej dena,Logistics
mera order kab aayega? fast,Logistics
please deliver jaldi bhai,Logistics
please deliver 10 min mein bhaiya,Logistics
listen sector 15 bhej dena,Logistics
can you change address to office? please,Logistics
office bhej dena bhaiya,Logistics
bhai order kahan hai? bhaiya,Logistics
please deliver morning bhaiya,Logistics
mera order kab aayega? bhaiya,Logistics
order shipped hua kya? bhaiya,Logistics
