message,label
I am very angry about the product Never again.,complaint
I am terrible customer support Fix this.,complaint
What a very disappointed with my recent order,complaint
I am very angry about the product,complaint
Kya bakwas ghatiya product bhej diya Aisa thodi hota hai.,complaint
Ekdam faltu service hai Refund chahiye.,complaint
Sir yeh faltu delivery kiya hai Refund chahiye.,complaint
I am very angry about the product !,complaint
Ekdam bekar khana tha Kaun khayega yeh?,complaint
I am horrible the quality !,complaint
Bahut hi kharaab service hai !,complaint
Kya bakwas faltu khana tha Kaun khayega yeh?,complaint
Bahut hi ghatiya delivery kiya hai Mood kharab kar diya.,complaint
What a very disappointed with the delivery Never again.,complaint
I am unacceptable the quality !,complaint
Sir yeh faltu order tha Kaun khayega yeh?,complaint
Absolutely unacceptable the product I want a refund.,complaint
Absolutely very disappointed with service Never again.,complaint
I am very disappointed with the delivery Late by 3 days.,complaint
This is frustrated by my recent order !,complaint
This is unacceptable experience It was broken.,complaint
Sir yeh faltu service hai Kaun khayega yeh?,complaint
Bhai maine faltu order tha Refund chahiye.,complaint
What a terrible customer support Never again.,complaint
Absolutely horrible customer support,complaint
This is very disappointed with the delivery Never again.,complaint
This is unacceptable customer support Late by 3 days.,complaint
I feel frustrated by my recent order Fix this.,complaint
I feel worst customer support Never again.,complaint
Absolutely awful customer support Late by 3 days.,complaint
I am very disappointed with the product I want a refund.,complaint
I feel horrible the quality Fix this.,complaint
What a horrible customer support Late by 3 days.,complaint
What a very disappointed with my recent order Fix this.,complaint
Absolutely very disappointed with the quality !,complaint
I feel worst my recent order Fix this.,complaint
I am frustrated by my recent order !,complaint
I feel terrible the delivery It was broken.,complaint
I feel awful the product Fix this.,complaint
What a terrible the delivery Late by 3 days.,complaint
I feel unacceptable the quality It was broken.,complaint
This is unacceptable my recent order I want a refund.,complaint
This is unacceptable the delivery It was broken.,complaint
This is horrible service Fix this.,complaint
Bahut hi faltu product bhej diya Refund chahiye.,complaint
I am awful the delivery It was broken.,complaint
What a horrible the product,complaint
Bhai maine late order tha Kaun khayega yeh?,complaint
This is very disappointed with customer support Never again.,complaint
I am unacceptable my recent order I want a refund.,complaint
Sir yeh ghatiya service hai Kaun khayega yeh?,complaint
I feel very disappointed with experience I want a refund.,complaint
I feel worst my recent order Fix this.,complaint
This is very disappointed with the quality It was broken.,complaint
This is terrible my recent order It was broken.,complaint
Absolutely terrible experience I want a refund.,complaint
Ekdam damage khana tha Refund chahiye.,complaint
I feel horrible the delivery Fix this.,complaint
Bahut hi faltu order tha Aisa thodi hota hai.,complaint
I feel very disappointed with service It was broken.,complaint
Kya bakwas kharaab khana tha Mood kharab kar diya.,complaint
What a very angry about customer support !,complaint
I feel very disappointed with the quality Late by 3 days.,complaint
Absolutely very disappointed with customer support It was broken.,complaint
I am awful experience Late by 3 days.,complaint
I feel very angry about the delivery,complaint
Bhai maine ghatiya order tha Refund chahiye.,complaint
This is frustrated by the quality Fix this.,complaint
Bahut hi faltu delivery kiya hai Refund chahiye.,complaint
This is frustrated by service Never again.,complaint
Absolutely unacceptable experience It was broken.,complaint
Bhai maine late product bhej diya !,complaint
Absolutely very angry about experience Fix this.,complaint
I am horrible service Late by 3 days.,complaint
Bahut hi ghatiya khana tha Refund chahiye.,complaint
Bhai maine damage khana tha Kaun khayega yeh?,complaint
This is awful the delivery It was broken.,complaint
What a frustrated by customer support Fix this.,complaint
I feel awful service !,complaint
Bahut hi late khana tha !,complaint
Sir yeh faltu service hai !,complaint
I am horrible my recent order I want a refund.,complaint
Bahut hi late order tha Paisa wapas karo.,complaint
This is unacceptable the product,complaint
I am horrible experience Fix this.,complaint
Absolutely terrible service,complaint
I am very angry about my recent order Never again.,complaint
Bhai maine bekar order tha Kaun khayega yeh?,complaint
Ekdam damage service hai !,complaint
Bhai maine late service hai Mood kharab kar diya.,complaint
Sir yeh late product bhej diya !,complaint
Bhai maine ghatiya khana tha Paisa wapas karo.,complaint
What a unacceptable experience Never again.,complaint
Bahut hi late service hai Refund chahiye.,complaint
Bhai maine late delivery kiya hai Mood kharab kar diya.,complaint
This is horrible customer support It was broken.,complaint
What a terrible the product Never again.,complaint
Bhai maine faltu delivery kiya hai Refund chahiye.,complaint
What a very disappointed with the delivery,complaint
This is worst experience,complaint
Absolutely unacceptable customer support Late by 3 days.,complaint
Bahut hi ghatiya service hai Kaun khayega yeh?,complaint
This is frustrated by the product It was broken.,complaint
This is unacceptable the quality I want a refund.,complaint
Absolutely worst service Fix this.,complaint
Kya bakwas damage order tha Paisa wapas karo.,complaint
Bahut hi bekar khana tha !,complaint
Bahut hi faltu order tha Kaun khayega yeh?,complaint
I feel frustrated by experience Fix this.,complaint
Absolutely frustrated by customer support Late by 3 days.,complaint
Ekdam faltu product bhej diya !,complaint
Sir yeh late order tha Kaun khayega yeh?,complaint
I am worst the quality It was broken.,complaint
Kya bakwas bekar order tha Refund chahiye.,complaint
I feel very angry about the delivery,complaint
Kya bakwas kharaab khana tha Paisa wapas karo.,complaint
I feel frustrated by the delivery Late by 3 days.,complaint
I am frustrated by my recent order,complaint
I am unacceptable my recent order Never again.,complaint
I am worst the delivery Fix this.,complaint
I am awful the quality,complaint
Bahut hi ghatiya service hai Kaun khayega yeh?,complaint
Bhai maine bekar delivery kiya hai Kaun khayega yeh?,complaint
Kya bakwas damage service hai Refund chahiye.,complaint
What a unacceptable the quality !,complaint
Bahut hi kharaab service hai Aisa thodi hota hai.,complaint
What a very angry about the quality I want a refund.,complaint
I feel worst the quality,complaint
I am awful customer support !,complaint
Bahut hi kharaab service hai Paisa wapas karo.,complaint
Absolutely terrible experience It was broken.,complaint
I am worst customer support,complaint
This is unacceptable the quality It was broken.,complaint
I am very disappointed with customer support Fix this.,complaint
This is unacceptable experience,complaint
I am terrible the quality I want a refund.,complaint
Bhai maine bekar khana tha Mood kharab kar diya.,complaint
Bhai maine faltu service hai Refund chahiye.,complaint
I am frustrated by my recent order I want a refund.,complaint
Kya bakwas damage service hai Refund chahiye.,complaint
Absolutely very disappointed with the product I want a refund.,complaint
I am very angry about the product Late by 3 days.,complaint
Ekdam ghatiya service hai Aisa thodi hota hai.,complaint
What a frustrated by experience Fix this.,complaint
This is terrible service It was broken.,complaint
I feel awful experience,complaint
Absolutely horrible the delivery Never again.,complaint
I feel very disappointed with the product Late by 3 days.,complaint
This is awful customer support !,complaint
Bahut hi ghatiya khana tha Mood kharab kar diya.,complaint
Absolutely terrible service Fix this.,complaint
Bahut hi late delivery kiya hai Mood kharab kar diya.,complaint
I feel frustrated by my recent order Late by 3 days.,complaint
Absolutely horrible the quality Late by 3 days.,complaint
I feel unacceptable customer support It was broken.,complaint
This is horrible the delivery Fix this.,complaint
Ekdam bekar delivery kiya hai Refund chahiye.,complaint
Ekdam ghatiya order tha !,complaint
I am awful my recent order It was broken.,complaint
Sir yeh kharaab product bhej diya Kaun khayega yeh?,complaint
I am unacceptable the delivery Never again.,complaint
Sir yeh late order tha Kaun khayega yeh?,complaint
What a frustrated by the delivery I want a refund.,complaint
Sir yeh late khana tha Paisa wapas karo.,complaint
Kya bakwas kharaab khana tha Refund chahiye.,complaint
Kya bakwas late service hai Kaun khayega yeh?,complaint
This is very angry about experience I want a refund.,complaint
Bahut hi faltu product bhej diya Aisa thodi hota hai.,complaint
I feel very angry about the delivery !,complaint
Absolutely very angry about experience !,complaint
Ekdam faltu product bhej diya !,complaint
Absolutely very disappointed with service Never again.,complaint
Absolutely terrible experience !,complaint
Ekdam bekar delivery kiya hai Aisa thodi hota hai.,complaint
I am awful customer support Never again.,complaint
I am frustrated by the quality Late by 3 days.,complaint
Absolutely worst customer support It was broken.,complaint
Kya bakwas faltu product bhej diya Kaun khayega yeh?,complaint
Kya bakwas bekar delivery kiya hai Refund chahiye.,complaint
I am worst service It was broken.,complaint
I am very disappointed with the product It was broken.,complaint
Bahut hi late khana tha Mood kharab kar diya.,complaint
I feel very disappointed with the product It was broken.,complaint
Bhai maine kharaab product bhej diya Kaun khayega yeh?,complaint
This is very disappointed with the product Never again.,complaint
I am unacceptable the quality Never again.,complaint
